probe_id,GSM114834,GSM114840,GSM114841,GSM114842,GSM114843,GSM114844,GSM114845,GSM114846,GSM114847,GSM114848,GSM114849,GSM114850,GSM114851,GSM114852,GSM114853,GSM114854,GSM114855,gene_symbol,gene_title
214511_x_at,49.3,37.8,166.6,79.1,72.1,51.0,68.3,99.1,80.2,36.1,73.0,50.5,53.7,42.2,62.0,49.8,147.3,FCGR1B,Fc fragment of IgG receptor Ib
214512_s_at,483.5,291.9,265.7,275.6,318.9,262.6,263.9,358.0,332.7,248.4,214.8,275.0,328.2,205.0,171.8,224.1,245.2,SUB1,"SUB1 homolog, transcriptional regulator"
214513_s_at,48.5,43.2,52.3,54.3,46.6,39.7,54.1,39.7,51.8,42.5,73.1,35.2,64.2,32.3,39.8,47.3,41.1,CREB1,cAMP responsive element binding protein 1
214514_at,1.4,1.5,2.9,2.0,2.3,2.7,3.1,2.2,1.7,2.7,1.5,1.0,2.1,1.3,1.4,1.6,2.6,MCM3AP,minichromosome maintenance complex component 3 associated protein
214515_at,3.2,1.0,4.8,4.9,1.8,16.2,40.0,12.2,3.9,2.2,3.1,1.1,1.9,4.9,2.8,1.3,1.9,OR1E1,olfactory receptor family 1 subfamily E member 1
214516_at,0.5,2.5,4.4,12.6,4.2,7.2,10.6,3.2,5.6,3.5,2.4,1.7,2.9,2.1,2.6,2.5,2.2,HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I,"histone cluster 2, H4b///histone cluster 4, H4///histone cluster 2, H4a///histone cluster 1, H4l///histone cluster 1, H4e///histone cluster 1, H4b///histone cluster 1, H4h///histone cluster 1, H4c///histone cluster 1, H4j///histone cluster 1, H4k///histone cluster 1, H4f///histone cluster 1, H4d///histone cluster 1, H4a///histone cluster 1, H4i"
214517_at,4.3,12.3,19.4,5.3,8.9,8.4,21.7,5.1,4.7,3.6,3.4,17.3,4.5,6.8,6.1,6.0,5.6,KRTAP5-9,keratin associated protein 5-9
214518_at,15.6,14.4,26.3,17.9,30.4,12.1,29.8,4.5,15.8,28.1,13.2,16.2,22.7,19.3,4.6,5.9,23.4,PDHA2,pyruvate dehydrogenase (lipoamide) alpha 2
214519_s_at,23.7,18.6,26.5,35.0,46.6,42.9,59.5,19.5,28.1,16.9,16.4,16.6,24.4,18.4,24.4,25.2,20.9,RLN2,relaxin 2
214520_at,1.3,1.9,9.9,4.9,15.8,10.8,7.6,4.0,2.0,5.5,9.1,12.5,2.8,8.3,5.6,4.7,14.0,FOXC2,forkhead box C2
214521_at,1.5,3.3,4.5,1.2,12.1,6.3,12.6,1.1,1.3,5.2,2.3,0.8,1.6,0.8,1.4,4.8,1.9,HES2,hes family bHLH transcription factor 2
214522_x_at,1.8,2.5,4.7,1.6,2.7,0.8,13.1,3.1,4.4,2.0,2.3,1.8,1.9,2.3,2.2,1.8,2.9,HIST1H3D///HIST1H2AD,"histone cluster 1, H3d///histone cluster 1, H2ad"
214523_at,18.6,2.0,15.3,17.7,32.6,4.4,7.4,3.2,23.5,21.2,23.7,16.2,14.7,15.0,16.0,18.6,9.6,CEBPE,CCAAT/enhancer binding protein epsilon
214524_at,1.5,8.4,17.3,21.2,5.3,1.8,14.3,4.3,4.3,3.8,11.6,11.3,16.4,11.8,11.7,16.1,19.7,GHRH,growth hormone releasing hormone
214525_x_at,48.8,55.3,69.3,50.1,81.4,104.7,57.7,51.7,63.2,71.6,56.4,51.3,67.5,53.0,56.2,67.4,53.8,MLH3,mutL homolog 3
214526_x_at,170.0,152.5,232.0,164.1,136.5,145.9,152.9,141.3,176.8,158.3,158.5,159.3,216.0,169.3,168.3,147.1,146.3,PMS2P1,"PMS1 homolog 2, mismatch repair system component pseudogene 1"
214527_s_at,103.9,97.3,155.0,94.1,128.5,114.4,144.3,89.5,82.8,114.3,130.3,103.5,114.2,90.8,76.1,107.2,66.8,PQBP1,polyglutamine binding protein 1
214528_s_at,6.2,3.8,2.1,0.7,2.0,1.4,17.0,0.6,1.9,1.0,1.0,1.8,1.6,0.9,1.6,1.6,0.5,PAX8,paired box 8
214529_at,38.3,37.3,45.3,57.0,79.2,82.3,113.0,62.6,64.8,85.6,39.4,29.3,36.2,34.5,54.2,66.8,52.0,TSHB,thyroid stimulating hormone beta
214530_x_at,1.5,1.7,2.2,2.1,3.3,2.7,9.9,1.8,1.8,3.3,2.1,2.4,1.7,1.8,2.5,2.0,2.2,EPB41,erythrocyte membrane protein band 4.1
214531_s_at,67.3,79.1,60.1,60.0,57.8,56.5,41.1,37.1,46.3,55.3,55.4,39.5,69.3,32.6,35.6,30.3,21.7,SNX1,sorting nexin 1
214532_x_at,11.3,12.0,17.7,14.2,57.6,6.7,89.8,33.9,8.3,23.7,34.3,30.1,22.6,47.2,15.8,20.5,21.0,POU5F1B,POU class 5 homeobox 1B
214533_at,17.4,11.6,48.6,24.0,39.4,50.9,50.0,18.0,22.9,29.7,26.2,12.6,38.5,15.3,25.2,35.5,20.1,CMA1,chymase 1
214534_at,1.2,1.2,4.1,0.7,5.7,1.8,18.8,3.0,1.9,2.6,2.4,1.0,1.3,1.5,2.8,2.9,2.0,HIST1H1B,"histone cluster 1, H1b"
214535_s_at,45.2,45.8,53.0,75.0,116.8,101.1,68.6,58.1,62.3,85.9,69.6,83.2,50.1,63.1,61.9,68.7,63.6,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
214536_at,12.7,16.7,15.2,12.2,8.4,10.7,41.2,12.6,8.3,14.2,14.5,4.0,6.3,5.1,19.0,11.6,9.8,SLURP1,secreted LY6/PLAUR domain containing 1
214537_at,11.6,13.0,18.3,9.1,18.4,14.5,27.0,7.7,8.0,13.7,9.9,9.1,8.1,6.5,9.6,7.3,7.1,HIST1H1D,"histone cluster 1, H1d"
214538_x_at,3.7,5.1,4.9,8.0,7.9,10.5,8.6,5.4,10.8,8.5,4.9,9.4,5.2,7.1,10.7,11.6,8.0,RGS6,regulator of G-protein signaling 6
214539_at,18.9,27.3,53.7,45.7,30.2,39.0,26.8,46.3,30.0,50.8,22.0,4.5,25.8,11.7,36.4,9.0,17.6,SERPINB10,serpin family B member 10
214540_at,1.8,1.0,2.5,1.0,2.1,1.8,6.7,1.1,2.3,2.3,2.0,0.6,1.5,1.4,1.8,1.6,2.1,HIST1H2BO,"histone cluster 1, H2bo"
214541_s_at,4.7,2.3,2.6,4.6,4.1,16.8,5.5,4.1,5.1,2.8,2.8,3.4,1.9,2.3,7.3,7.6,2.7,QKI,"QKI, KH domain containing RNA binding"
214542_x_at,15.8,16.2,19.2,28.9,11.4,17.9,12.3,10.6,14.3,5.6,23.5,17.7,11.2,10.8,23.7,14.8,19.4,HIST1H2AH///HIST1H2AG///HIST1H2AM///HIST1H2AL///HIST1H2AK///HIST1H2AI,"histone cluster 1, H2ah///histone cluster 1, H2ag///histone cluster 1, H2am///histone cluster 1, H2al///histone cluster 1, H2ak///histone cluster 1, H2ai"
214543_x_at,116.9,148.6,127.6,150.5,130.8,148.7,174.2,160.5,156.4,108.0,169.0,149.3,162.0,115.5,164.7,164.1,198.0,QKI,"QKI, KH domain containing RNA binding"
214544_s_at,75.3,87.7,98.8,59.5,78.1,86.9,85.7,79.2,61.4,59.7,81.5,46.4,82.1,52.2,45.9,52.8,15.8,SNAP23,synaptosome associated protein 23
214545_s_at,42.5,42.5,55.7,53.3,40.3,43.3,17.0,33.9,39.8,26.9,63.1,4.7,59.3,31.4,36.6,20.3,2.9,PROSC,proline synthetase cotranscribed homolog (bacterial)
214546_s_at,2.3,3.1,4.3,5.6,3.1,1.7,21.9,5.6,2.9,6.7,6.1,6.7,10.9,15.9,6.6,5.9,9.3,PPAN-P2RY11///P2RY11,PPAN-P2RY11 readthrough///purinergic receptor P2Y11
214547_at,1.6,1.3,2.1,2.8,1.5,0.8,6.2,0.9,1.4,1.6,1.3,0.9,1.4,1.0,0.7,0.8,1.5,ADCY10,"adenylate cyclase 10, soluble"
214548_x_at,1788.4,1996.0,2071.4,2012.2,1882.2,2035.8,1465.8,1747.0,2238.1,1751.3,1787.1,2069.8,2286.1,2548.2,2215.6,1917.7,2153.8,GNAS,GNAS complex locus
214549_x_at,45.3,31.5,40.6,56.7,42.3,55.7,13.9,28.5,26.2,50.4,33.2,64.8,42.9,47.9,37.7,69.5,29.9,SPRR1A,small proline rich protein 1A
214550_s_at,66.8,44.0,39.1,52.1,33.9,51.3,24.3,43.1,49.9,45.9,46.9,47.4,47.6,53.4,45.0,44.3,33.3,TNPO3,transportin 3
214551_s_at,14.8,18.9,1.7,4.9,12.2,2.1,6.6,3.1,19.4,2.7,26.6,3.5,9.2,12.3,6.0,2.0,7.5,CD7,CD7 molecule
214552_s_at,51.7,42.0,76.9,60.4,37.2,46.7,44.5,60.8,50.0,42.3,64.3,42.5,61.2,46.3,38.5,46.3,42.8,RABEP1,"rabaptin, RAB GTPase binding effector protein 1"
214553_s_at,78.6,72.7,63.4,55.4,107.1,100.9,64.5,92.8,76.2,91.1,80.3,55.6,79.6,59.5,75.9,87.9,63.7,ARPP19,cAMP regulated phosphoprotein 19
214554_at,3.6,2.4,6.0,7.4,2.6,7.5,21.5,3.6,1.8,8.9,1.1,6.5,0.6,4.1,3.6,1.6,6.7,HIST1H2AL,"histone cluster 1, H2al"
214555_at,2.5,2.3,1.5,1.7,4.0,2.2,9.3,9.0,2.2,1.8,2.3,3.3,3.6,1.6,3.3,1.2,3.2,SSTR5,somatostatin receptor 5
214556_at,5.2,6.0,12.4,14.8,12.0,9.5,23.0,12.6,7.9,7.6,6.7,8.0,10.5,32.5,16.4,13.9,27.5,SSTR4,somatostatin receptor 4
214557_at,4.9,1.1,10.9,8.4,2.3,10.0,4.4,9.9,5.8,1.7,10.2,2.6,5.3,5.3,4.5,1.8,1.5,PTTG2,pituitary tumor-transforming 2
214558_at,36.7,41.8,57.6,51.7,55.5,65.5,103.1,51.2,37.3,59.6,42.5,39.8,36.6,29.9,49.2,41.2,51.7,GPR12,G protein-coupled receptor 12
214559_at,7.6,0.8,1.8,2.4,2.3,1.0,4.3,2.0,1.4,1.1,0.5,1.2,1.7,1.2,1.4,1.4,1.9,DRD3,dopamine receptor D3
214560_at,65.4,139.9,119.3,75.0,86.2,56.7,104.5,67.0,50.8,47.4,97.1,29.6,53.7,47.0,68.4,77.0,90.5,FPR3,formyl peptide receptor 3
214561_at,14.5,12.7,14.5,21.5,29.9,4.4,38.2,24.2,10.7,28.2,14.7,7.9,10.7,8.0,15.9,12.6,17.0,LILRP2,leukocyte immunoglobulin-like receptor pseudogene 2
214562_at,2.7,7.4,2.6,2.3,7.5,6.1,9.2,8.3,4.6,14.3,6.5,3.0,10.0,1.0,1.9,1.3,7.6,HIST1H4L,"histone cluster 1, H4l"
214563_at,4.7,4.9,30.1,23.7,26.0,25.9,13.6,45.4,21.6,7.9,13.8,16.6,6.3,8.4,14.5,21.8,13.4,PCDHGC3,"protocadherin gamma subfamily C, 3"
214564_s_at,30.7,25.9,64.3,32.9,37.1,43.3,22.0,39.6,31.1,41.5,53.8,28.6,35.7,44.6,25.6,29.4,40.3,PCDHGC3,"protocadherin gamma subfamily C, 3"
214565_s_at,1.5,1.4,3.4,3.3,2.9,3.0,27.5,3.0,3.8,5.4,1.8,2.8,2.7,4.9,4.1,4.3,2.4,SMR3A///SMR3B,submaxillary gland androgen regulated protein 3A///submaxillary gland androgen regulated protein 3B
214566_at,4.4,3.0,2.4,13.5,14.4,21.3,27.0,18.2,10.9,4.2,9.9,19.7,10.1,12.0,16.1,14.0,4.0,SMR3A,submaxillary gland androgen regulated protein 3A
214567_s_at,21.6,28.5,3.4,8.0,4.7,2.4,12.3,10.8,3.1,2.9,9.2,2.7,2.7,2.7,1.6,1.8,2.2,XCL2///XCL1,X-C motif chemokine ligand 2///X-C motif chemokine ligand 1
214568_at,6.6,5.0,33.9,2.4,32.5,47.5,26.0,19.8,4.5,22.7,14.2,4.4,14.2,23.6,23.1,13.2,15.6,TPSD1,tryptase delta 1
214569_at,11.1,13.9,24.3,16.4,29.0,24.4,10.4,20.2,23.7,17.2,10.2,26.0,20.1,24.4,28.4,27.6,21.9,IFNA5,interferon alpha 5
214570_x_at,2.1,4.4,4.5,4.5,7.5,7.8,16.7,4.8,6.7,3.6,6.5,13.9,2.2,11.0,7.5,8.2,7.6,LOC102725315///LOC102725072///LOC727983///POM121L10P///POM121L4P///POM121L8P///POM121L9P///POM121L1P,"putative POM121-like protein 1-like///uncharacterized LOC102725072///putative POM121-like protein 1-like///POM121 transmembrane nucleoporin like 10, pseudogene///POM121 transmembrane nucleoporin like 4, pseudogene///POM121 transmembrane nucleoporin like 8, pseudogene///POM121 transmembrane nucleoporin like 9, pseudogene///POM121 transmembrane nucleoporin like 1, pseudogene"
214571_at,1.0,1.4,1.4,1.0,2.1,2.1,6.0,1.5,1.2,1.7,1.3,0.9,1.2,1.1,1.6,1.1,3.1,FGF3,fibroblast growth factor 3
214572_s_at,29.4,14.8,39.6,22.2,35.8,21.9,19.3,19.9,33.6,26.5,20.8,15.2,20.9,24.7,13.9,11.7,19.5,INSL3,insulin like 3
214574_x_at,157.6,150.5,76.6,105.3,254.1,102.4,153.8,270.9,160.1,89.9,114.3,64.6,130.2,83.5,110.9,74.5,201.2,LST1,leukocyte specific transcript 1
214575_s_at,3.9,13.7,21.5,4.1,20.0,5.0,17.8,27.8,9.8,13.7,3.8,7.9,3.2,2.3,3.3,3.5,14.6,AZU1,azurocidin 1
214576_at,1.7,2.9,1.6,1.6,4.9,4.5,6.7,1.3,2.2,4.5,2.7,1.4,2.8,3.7,3.9,4.7,1.9,KRT36,keratin 36
214577_at,71.0,50.8,31.9,49.2,26.7,45.6,29.8,40.2,34.1,47.4,39.6,41.6,48.4,51.0,44.4,21.5,32.6,MAP1B,microtubule associated protein 1B
214578_s_at,97.8,119.9,161.0,175.4,198.8,175.6,117.8,164.6,138.6,151.8,141.0,124.3,101.2,132.1,120.6,144.4,100.9,ROCK1,Rho associated coiled-coil containing protein kinase 1
214579_at,28.3,6.2,4.4,24.4,14.0,5.8,11.1,19.9,24.6,5.0,22.9,23.0,27.6,4.1,9.7,3.2,7.6,NIPAL3,NIPA like domain containing 3
214580_x_at,2.9,1.5,1.6,12.1,6.8,6.4,17.5,4.9,4.1,7.4,2.1,4.4,5.5,4.8,12.9,3.9,2.4,KRT6C///KRT6B///KRT6A,keratin 6C///keratin 6B///keratin 6A
214581_x_at,149.5,242.2,82.9,217.2,138.3,238.7,139.6,193.7,259.6,128.2,241.6,167.0,198.8,136.8,226.8,146.7,197.4,TNFRSF21,TNF receptor superfamily member 21
214582_at,309.3,286.0,83.8,330.8,166.4,279.9,182.2,205.1,419.0,197.2,189.6,268.4,221.7,264.5,482.0,475.2,241.4,PDE3B,phosphodiesterase 3B
214583_at,34.8,24.9,19.9,37.5,29.6,24.1,23.4,27.1,28.7,39.3,18.6,20.4,30.1,19.0,23.6,26.2,32.4,DDI2///RSC1A1,"DNA damage inducible 1 homolog 2///regulatory solute carrier protein, family 1, member 1"
214584_x_at,49.6,69.8,47.8,101.1,196.0,302.0,90.0,79.1,233.4,196.4,169.9,121.8,147.8,148.7,111.7,217.3,163.3,ACACB,acetyl-CoA carboxylase beta
214585_s_at,183.9,231.8,256.8,198.8,172.8,171.8,232.2,206.6,208.3,243.1,210.0,264.4,254.7,289.0,311.1,302.5,298.0,VPS52,"VPS52, GARP complex subunit"
214586_at,1.2,0.2,0.2,0.3,0.1,0.9,1.3,0.3,0.3,0.2,0.1,0.2,0.8,0.5,0.2,0.2,0.3,GPR37,G protein-coupled receptor 37
214587_at,56.0,63.8,50.3,19.8,56.1,35.3,42.3,41.8,1.7,48.6,81.2,43.8,27.5,42.9,24.0,33.0,10.2,COL8A1,collagen type VIII alpha 1 chain
214588_s_at,32.6,10.6,32.2,15.5,23.9,21.1,5.9,18.1,20.6,16.6,23.9,3.3,14.4,3.8,10.5,8.6,6.3,MFAP3,microfibrillar associated protein 3
214589_at,11.6,1.9,10.7,1.9,5.5,2.1,7.2,2.5,1.5,2.2,9.5,3.6,2.4,3.0,3.0,2.1,2.8,FGF12,fibroblast growth factor 12
214590_s_at,14.8,15.4,18.7,10.8,33.2,17.8,21.2,19.7,15.9,12.1,23.0,12.4,19.7,9.9,13.5,10.5,22.6,UBE2D1,ubiquitin conjugating enzyme E2 D1
214591_at,26.2,26.8,43.7,27.5,40.8,33.9,27.1,27.9,12.6,48.8,27.4,26.6,17.7,33.8,29.6,24.3,22.7,KLHL4,kelch like family member 4
214592_s_at,1.8,1.1,0.8,1.4,0.9,0.5,11.1,1.1,1.2,3.3,0.8,0.5,0.8,0.4,0.4,1.3,0.7,SNAPC5,small nuclear RNA activating complex polypeptide 5
214593_at,15.9,17.2,22.1,17.7,24.0,20.3,5.7,15.6,11.6,18.1,12.4,14.6,19.6,15.8,14.4,2.5,21.2,PIAS2,protein inhibitor of activated STAT 2
214594_x_at,102.9,81.4,149.7,157.0,94.8,179.5,138.5,110.1,77.5,162.2,174.1,97.4,108.6,99.9,53.3,137.2,78.1,ATP8B1,ATPase phospholipid transporting 8B1
214595_at,0.9,1.2,3.3,1.4,4.1,0.9,12.3,0.8,1.2,1.0,0.8,1.0,3.2,1.5,0.8,1.4,2.2,KCNG1,potassium voltage-gated channel modifier subfamily G member 1
214596_at,11.1,6.5,33.8,6.2,3.4,5.7,14.2,6.2,4.4,16.1,5.6,7.3,3.5,4.4,4.4,4.1,8.0,CHRM3,cholinergic receptor muscarinic 3
214597_at,5.0,9.4,8.5,14.2,10.8,10.6,21.2,10.9,22.7,15.2,9.0,7.8,14.4,7.0,9.6,10.3,8.1,SSTR2,somatostatin receptor 2
214598_at,2.3,8.4,15.9,14.9,9.5,6.4,8.3,14.0,16.8,8.1,5.8,5.5,6.6,12.6,5.4,1.3,11.3,CLDN8,claudin 8
214599_at,19.0,32.4,29.9,40.4,50.6,37.5,38.4,31.6,43.8,37.2,17.7,37.6,35.6,39.6,45.1,49.9,42.4,IVL,involucrin
214600_at,92.5,69.4,48.3,88.1,32.2,27.4,31.2,40.7,41.4,45.3,41.7,81.7,39.6,56.3,110.6,48.8,54.7,TEAD1,TEA domain transcription factor 1
214601_at,1.1,0.4,0.6,2.9,1.3,0.7,1.2,0.6,1.0,1.1,1.5,0.7,0.8,0.3,0.5,6.7,0.6,TPH1,tryptophan hydroxylase 1
214602_at,1.1,1.6,1.8,1.8,2.3,1.7,6.2,2.4,1.7,2.0,1.0,1.6,1.5,1.4,1.7,1.9,2.6,COL4A4,collagen type IV alpha 4 chain
214603_at,2.6,0.9,1.1,0.9,1.2,1.6,3.9,2.1,1.8,0.9,1.6,2.7,0.8,0.4,0.7,0.9,0.6,MAGEA2B///MAGEA2,MAGE family member A2B///MAGE family member A2
214604_at,8.5,2.0,11.3,13.8,16.3,10.7,55.6,15.8,14.0,16.3,17.3,14.0,11.0,10.5,9.4,5.1,16.5,HOXD11,homeobox D11
214605_x_at,18.1,5.9,14.1,9.5,24.4,19.6,19.7,5.5,7.1,43.9,9.4,5.9,1.1,10.2,0.2,12.9,0.6,GPR1,G protein-coupled receptor 1
214606_at,9.2,3.9,7.4,2.2,15.0,10.3,4.9,7.1,1.0,6.4,9.7,3.6,6.0,4.7,5.3,5.1,2.6,TSPAN2,tetraspanin 2
214607_at,53.0,69.6,81.3,67.6,67.4,69.0,84.3,56.4,56.6,74.0,57.7,87.5,65.4,61.8,69.5,83.1,67.7,PAK3,p21 (RAC1) activated kinase 3
214608_s_at,9.7,8.1,7.9,23.3,21.7,10.6,20.0,19.6,21.9,11.7,19.1,10.1,11.6,8.9,8.1,33.4,13.8,EYA1,EYA transcriptional coactivator and phosphatase 1
214609_at,16.9,6.0,19.9,15.8,21.9,9.7,11.5,13.2,9.6,28.3,19.7,5.9,16.1,20.4,14.9,16.3,20.7,PHOX2A,paired like homeobox 2a
214610_at,16.9,26.5,26.5,27.9,39.3,38.3,22.4,26.6,27.0,46.3,21.6,22.5,29.7,26.5,18.2,36.8,26.6,CYP11B1,cytochrome P450 family 11 subfamily B member 1
214611_at,16.6,9.6,41.2,16.4,16.8,24.8,26.2,24.1,9.0,17.5,14.4,9.9,27.5,17.8,12.4,13.3,34.4,GRIK1,glutamate ionotropic receptor kainate type subunit 1
214612_x_at,5.5,13.1,10.4,11.8,17.6,11.2,8.6,3.6,8.5,8.6,5.5,2.9,6.8,8.4,2.7,3.7,4.0,MAGEA6,MAGE family member A6
214613_at,20.5,4.4,7.6,5.3,5.8,5.5,38.5,5.2,6.4,5.6,4.7,22.8,4.7,5.1,5.2,6.1,7.0,GPR3,G protein-coupled receptor 3
214614_at,3.7,5.7,7.4,5.7,8.1,7.5,7.8,4.7,5.2,2.5,2.3,3.7,7.0,3.9,3.7,1.5,6.7,MNX1,motor neuron and pancreas homeobox 1
214615_at,8.0,10.2,1.1,8.7,13.7,1.5,13.3,8.6,9.1,4.4,5.5,1.8,5.9,1.4,1.8,5.9,7.6,P2RY10,purinergic receptor P2Y10
214616_at,42.1,59.3,84.3,49.3,97.2,58.1,80.3,51.6,68.4,95.4,40.5,69.2,53.3,64.4,30.9,76.0,49.5,HIST1H3E,"histone cluster 1, H3e"
214617_at,84.2,86.7,69.3,87.4,116.1,84.9,127.4,82.5,96.9,54.8,111.3,52.3,70.2,92.2,60.7,47.5,71.8,PRF1,perforin 1
214618_at,12.0,14.4,25.0,18.1,25.4,24.8,25.0,16.0,15.0,20.7,24.1,10.9,20.1,15.0,11.3,29.3,19.0,CFLAR,CASP8 and FADD like apoptosis regulator
214619_at,17.6,7.0,10.1,10.2,2.7,12.6,31.7,12.9,22.0,29.5,16.5,31.2,7.3,27.0,29.1,18.0,13.0,CRHR1,corticotropin releasing hormone receptor 1
214620_x_at,133.8,121.1,170.3,104.3,123.8,123.4,83.3,97.5,100.6,142.8,96.2,146.1,127.9,130.2,120.1,118.5,89.2,PAM,peptidylglycine alpha-amidating monooxygenase
214621_at,0.6,9.8,13.2,11.5,3.2,3.0,31.7,1.2,2.7,8.4,5.4,9.5,2.4,10.8,6.9,13.6,2.9,GYS2,glycogen synthase 2
214622_at,2.8,3.5,6.0,6.7,7.4,8.6,12.4,3.9,6.1,7.5,3.3,7.3,4.6,6.1,5.5,7.1,7.5,CYP21A1P///CYP21A2,"cytochrome P450 family 21 subfamily A member 1, pseudogene///cytochrome P450 family 21 subfamily A member 2"
214623_at,7.7,2.6,5.1,2.4,3.7,3.3,13.5,11.7,1.9,2.2,4.1,5.0,3.2,3.5,4.1,7.0,2.8,FBXW4P1,F-box and WD repeat domain containing 4 pseudogene 1
214624_at,21.2,32.7,25.3,41.7,38.9,28.9,53.8,8.3,32.2,41.1,18.3,15.1,30.7,26.9,27.9,18.3,28.0,UPK1A,uroplakin 1A
214625_s_at,6.2,5.5,8.8,11.8,7.5,10.2,25.9,5.9,36.4,8.8,28.8,4.8,6.2,10.2,8.0,9.1,8.1,MINK1,misshapen like kinase 1
214626_s_at,92.7,102.2,142.5,120.6,126.8,142.0,112.0,77.9,203.9,146.5,120.4,163.8,190.9,159.1,136.0,156.5,171.5,GANAB,glucosidase II alpha subunit
214627_at,25.1,23.5,16.9,23.1,43.9,6.7,20.8,26.7,24.4,44.7,25.0,23.8,10.5,27.3,25.3,17.9,23.4,EPX,eosinophil peroxidase
214628_at,6.4,7.6,10.5,9.3,12.9,10.6,22.5,8.2,10.6,10.2,8.5,11.4,7.3,10.1,6.0,11.4,13.2,NHLH1,nescient helix-loop-helix 1
214629_x_at,1813.9,1404.7,1057.9,2002.8,1729.3,1982.2,1591.2,1759.6,2203.2,1896.4,1852.0,1768.8,1536.1,1723.9,1802.1,1962.4,1792.2,RTN4,reticulon 4
214630_at,3.6,2.1,2.9,4.0,7.5,4.4,18.4,4.0,3.0,5.0,3.9,5.8,4.3,5.0,6.6,5.6,6.9,CYP11B2,cytochrome P450 family 11 subfamily B member 2
214631_at,1.6,1.9,5.6,3.9,3.2,1.7,3.9,3.4,1.2,2.3,1.8,0.8,1.2,1.5,1.6,0.8,0.7,ZBTB33,zinc finger and BTB domain containing 33
214632_at,51.8,63.0,42.8,57.7,43.9,32.0,58.4,29.0,49.8,52.2,45.8,34.4,57.6,30.3,42.1,31.4,34.9,NRP2,neuropilin 2
214633_at,2.9,14.4,3.4,6.6,2.9,6.9,18.3,8.1,6.5,14.9,10.5,5.1,8.6,11.5,2.1,5.5,10.5,SOX3,SRY-box 3
214634_at,4.1,3.1,2.9,10.4,4.9,2.9,5.0,1.9,4.6,10.8,2.0,4.3,3.7,3.9,2.2,2.3,2.2,HIST1H4I,"histone cluster 1, H4i"
214635_at,37.2,47.7,62.4,40.8,59.3,87.9,55.4,22.1,35.9,58.8,44.0,13.0,42.1,24.2,25.4,22.9,35.7,CLDN9,claudin 9
214636_at,6.8,8.1,21.6,14.1,26.7,17.1,55.3,15.7,8.4,17.5,7.6,9.0,13.2,8.7,6.8,23.4,12.1,CALCB,calcitonin related polypeptide beta
214637_at,0.9,0.8,1.7,1.3,2.2,1.4,7.5,4.6,4.5,1.2,1.0,1.2,1.6,1.0,1.8,1.2,3.3,OSM,oncostatin M
214638_s_at,27.7,30.6,36.2,23.3,45.0,33.2,40.0,30.7,15.3,37.7,28.3,14.4,28.7,19.0,17.1,22.2,13.9,CCNT2,cyclin T2
214639_s_at,10.4,10.4,4.2,4.3,5.4,4.8,7.7,3.5,3.3,4.6,4.5,4.6,11.6,5.1,6.0,5.8,2.6,HOXA1,homeobox A1
214640_at,0.9,0.9,1.4,1.8,1.4,0.6,6.9,0.5,0.6,1.0,0.7,0.7,1.2,0.5,0.7,0.8,1.1,UNC93A,unc-93 homolog A (C. elegans)
214641_at,9.9,8.2,28.8,16.1,31.8,26.4,23.1,25.7,24.3,43.4,17.5,13.9,30.4,19.1,13.8,12.9,19.5,COL4A3,collagen type IV alpha 3 chain
214642_x_at,2.4,3.1,15.1,6.0,14.4,12.7,9.3,3.2,17.2,4.4,18.1,3.4,18.1,10.7,25.1,35.2,4.0,MAGEA10-MAGEA5///MAGEA5,MAGEA10-MAGEA5 readthrough///MAGE family member A5
214643_x_at,45.6,57.9,84.3,72.0,86.0,85.9,42.0,70.0,84.3,80.9,76.3,93.4,93.3,97.5,86.7,97.7,99.3,BIN1,bridging integrator 1
214644_at,2.2,0.9,3.2,1.2,0.7,1.1,4.5,0.7,2.8,0.8,1.4,1.3,1.2,0.9,0.9,1.5,1.0,HIST1H2AK,"histone cluster 1, H2ak"
214645_at,11.5,13.0,15.2,16.9,17.2,15.6,31.7,10.5,18.5,17.5,10.1,14.7,12.1,13.5,11.8,9.1,14.9,,
214646_at,4.7,4.3,12.7,9.3,6.4,8.2,15.7,4.0,5.6,3.6,5.2,7.1,4.0,8.0,10.9,11.5,11.8,HIST1H3F///HIST1H3B///HIST1H3H///HIST1H3J///HIST1H3G///HIST1H3I///HIST1H3E///HIST1H3C///HIST1H3D///HIST1H3A,"histone cluster 1, H3f///histone cluster 1, H3b///histone cluster 1, H3h///histone cluster 1, H3j///histone cluster 1, H3g///histone cluster 1, H3i///histone cluster 1, H3e///histone cluster 1, H3c///histone cluster 1, H3d///histone cluster 1, H3a"
214647_s_at,22.6,26.2,26.0,24.2,34.6,30.2,20.4,25.1,24.9,30.6,27.1,25.9,29.3,28.7,28.0,26.3,15.5,HFE,hemochromatosis
214648_at,11.6,5.2,8.7,17.3,9.4,9.4,28.3,10.9,16.3,16.6,5.7,4.2,11.5,4.5,4.3,17.2,23.0,GPX5,glutathione peroxidase 5
