0,C25,C24,C31,C32
ENSG00000229278.2,2,0,0,0
ENSG00000285932.1,0,0,0,0
ENSG00000198018.7,1760,695,445,1058
ENSG00000233690.1,2,3,2,2
ENSG00000119929.13,403,673,672,634
ENSG00000014919.13,538,641,425,553
ENSG00000023839.12,17,36,24,39
ENSG00000227351.2,0,0,0,0
ENSG00000107554.17,1211,2354,1011,1053
ENSG00000227695.6,0,0,0,0
ENSG00000120054.12,0,0,0,0
ENSG00000283232.1,0,0,0,0
ENSG00000232230.1,0,0,0,0
ENSG00000270623.1,0,0,0,0
ENSG00000107566.14,1844,2983,2581,2763
ENSG00000213341.11,1113,1296,742,948
ENSG00000236308.1,0,0,4,3
ENSG00000227492.2,4,2,3,1
ENSG00000095485.18,416,445,438,544
ENSG00000212464.1,1,1,2,0
ENSG00000230224.1,0,0,1,3
ENSG00000207362.1,0,0,0,0
ENSG00000196072.12,2016,1896,2234,1473
ENSG00000107593.17,0,1,0,1
ENSG00000231188.1,1,0,0,0
ENSG00000099194.6,16167,3502,19262,22581
ENSG00000235823.3,174,151,207,393
ENSG00000212325.1,0,0,0,0
ENSG00000075290.8,0,0,0,0
ENSG00000075826.17,106,115,133,138
ENSG00000255339.6,0,0,0,0
ENSG00000166136.16,113,97,201,162
ENSG00000166135.14,2040,2505,1533,1599
ENSG00000274660.1,0,0,0,0
ENSG00000075891.22,1,1,0,4
ENSG00000222072.1,0,0,0,0
ENSG00000272572.1,4,28,16,10
ENSG00000119906.13,1167,1464,1103,1218
ENSG00000273476.1,0,0,2,0
ENSG00000055950.16,951,1067,1021,1027
ENSG00000095539.15,76,33,11,31
ENSG00000207551.1,0,0,0,0
ENSG00000236662.1,6,4,9,7
ENSG00000107815.10,382,360,193,290
ENSG00000107816.17,1744,3820,2965,3180
ENSG00000186862.20,35,29,27,24
ENSG00000107819.13,2577,2872,2057,2447
ENSG00000273162.1,17,36,39,28
ENSG00000107821.15,761,3678,3601,2985
ENSG00000236311.6,0,0,0,0
ENSG00000107807.13,0,0,0,0
ENSG00000237579.3,0,0,0,0
ENSG00000270973.1,0,0,0,0
ENSG00000138136.6,0,0,0,0
ENSG00000227128.5,0,0,0,0
ENSG00000229649.1,0,0,0,0
ENSG00000222238.1,0,0,0,0
ENSG00000225208.1,0,0,0,0
ENSG00000230967.2,0,0,0,0
ENSG00000166167.18,1137,1634,1272,1548
ENSG00000222414.1,0,0,0,0
ENSG00000166171.13,471,324,345,320
ENSG00000166169.17,481,712,486,717
ENSG00000283558.1,0,0,0,0
ENSG00000263436.1,0,0,0,0
ENSG00000107829.15,475,657,660,911
ENSG00000222051.1,0,0,0,0
ENSG00000286489.1,0,1,0,2
ENSG00000224817.2,0,0,0,0
ENSG00000107831.13,1,0,0,0
ENSG00000107833.10,656,760,628,873
ENSG00000198408.14,4740,4598,3862,4579
ENSG00000226009.2,1,4,1,5
ENSG00000120049.20,33,25,27,52
ENSG00000120029.13,852,911,696,746
ENSG00000274742.1,0,0,0,0
ENSG00000222430.1,0,0,0,0
ENSG00000166189.8,600,594,465,559
ENSG00000224302.1,1,0,0,0
ENSG00000229629.1,0,0,0,0
ENSG00000198728.11,2809,3567,4185,4144
ENSG00000148840.11,1926,1837,1149,1935
ENSG00000166197.17,3845,2213,1843,2981
ENSG00000119915.5,1,2,1,3
ENSG00000107859.10,4,6,8,2
ENSG00000107862.5,4574,4020,3119,5072
ENSG00000077150.20,780,708,918,1053
ENSG00000059915.17,90,152,81,105
ENSG00000107872.12,277,308,308,308
ENSG00000107874.11,1133,1370,1330,1393
ENSG00000202569.4,0,0,0,0
ENSG00000269609.6,72,58,70,153
ENSG00000120055.7,1,0,0,0
ENSG00000138111.14,29,78,33,68
ENSG00000138107.13,4538,4517,3574,3664
ENSG00000273262.1,0,2,0,0
ENSG00000107882.12,718,845,831,774
ENSG00000228657.1,0,0,0,0
ENSG00000207029.1,0,0,1,0
ENSG00000272933.1,4,10,16,9
ENSG00000171206.15,1376,2302,2073,1463
ENSG00000138175.9,1174,881,700,724
ENSG00000156398.13,237,123,91,166
ENSG00000166272.18,3072,5633,2879,3194
ENSG00000252994.1,0,0,0,0
ENSG00000148795.7,1,0,0,0
ENSG00000213061.2,1,0,0,1
ENSG00000236937.2,3,2,7,5
ENSG00000282772.1,4,1,4,5
ENSG00000166275.16,551,1105,627,655
ENSG00000270316.1,0,0,0,0
ENSG00000283337.1,0,0,0,0
ENSG00000214435.8,6,2,3,7
ENSG00000235266.1,0,0,0,0
ENSG00000286575.1,0,3,2,2
ENSG00000272912.1,0,1,1,2
ENSG00000148842.18,168,566,430,585
ENSG00000278498.1,0,0,0,0
ENSG00000076685.19,2594,2303,2950,2182
ENSG00000237827.1,0,0,2,0
ENSG00000213277.3,0,0,0,0
ENSG00000229256.1,0,1,2,2
ENSG00000235376.5,9,10,12,7
ENSG00000148798.11,125,23,48,11
ENSG00000156374.16,312,410,282,359
ENSG00000212413.1,0,0,0,0
ENSG00000148835.11,247,388,232,343
ENSG00000173915.16,1609,1107,1267,1255
ENSG00000283867.1,0,0,0,0
ENSG00000148843.15,2514,1803,1024,1793
ENSG00000138172.11,187,498,559,342
ENSG00000273485.1,2,0,3,1
ENSG00000234699.1,1,2,4,3
ENSG00000185933.7,0,0,0,0
ENSG00000183128.7,0,0,0,0
ENSG00000235470.5,0,0,0,0
ENSG00000107954.10,0,21,2,2
ENSG00000226431.1,0,0,0,0
ENSG00000287419.1,3,4,8,4
ENSG00000107957.16,8085,4407,2862,2449
ENSG00000273108.1,0,1,0,0
ENSG00000222503.1,0,0,3,0
ENSG00000280693.2,9,4,1,0
ENSG00000260461.1,0,0,1,0
ENSG00000107960.11,656,424,412,492
ENSG00000065613.15,3397,3697,2449,3021
ENSG00000266754.2,0,0,0,0
ENSG00000065618.21,3,0,1,1
ENSG00000283788.1,0,0,0,0
ENSG00000156384.14,116,162,154,168
ENSG00000197748.13,1,1,4,1
ENSG00000208033.1,0,0,0,0
ENSG00000148834.13,2712,1170,1732,1505
ENSG00000266852.2,2,1,0,1
ENSG00000065621.15,25,16,13,10
ENSG00000148841.17,2156,1332,702,1017
ENSG00000270075.1,0,0,0,0
ENSG00000287779.1,0,0,0,0
ENSG00000228261.1,0,0,0,0
ENSG00000231233.1,2,0,0,1
ENSG00000120051.15,17,5,9,5
ENSG00000225768.1,0,0,0,0
ENSG00000237761.3,0,0,0,0
ENSG00000156395.13,0,0,0,0
ENSG00000226387.2,0,0,0,0
ENSG00000207068.1,0,0,0,0
ENSG00000233477.1,0,0,0,0
ENSG00000213260.3,3,8,15,6
ENSG00000229466.2,0,0,0,0
ENSG00000287732.1,0,0,0,1
ENSG00000286609.1,0,0,0,0
ENSG00000229775.7,0,0,0,0
ENSG00000215002.2,0,0,1,0
ENSG00000108018.15,5,4,2,6
ENSG00000287047.1,0,0,0,0
ENSG00000200626.1,0,1,0,0
ENSG00000200079.1,0,0,0,0
ENSG00000229981.8,2,6,0,0
ENSG00000234544.2,0,0,0,0
ENSG00000203434.2,3,2,0,1
ENSG00000223381.2,0,0,0,0
ENSG00000224498.1,0,0,0,0
ENSG00000222436.1,0,0,0,0
ENSG00000252574.2,0,0,0,0
ENSG00000200217.1,0,0,0,0
ENSG00000232728.1,0,0,0,0
ENSG00000237242.1,0,0,0,0
ENSG00000270333.1,0,0,0,0
ENSG00000270294.1,4,2,1,3
ENSG00000224907.1,0,0,0,0
ENSG00000108039.18,2632,2286,1822,2072
ENSG00000272160.1,0,0,0,0
ENSG00000203876.10,28,24,8,15
ENSG00000148700.15,4500,6422,2769,2516
ENSG00000226734.1,0,0,0,0
ENSG00000119950.21,293,557,432,425
ENSG00000228417.1,1,0,0,0
ENSG00000214067.2,0,0,1,0
ENSG00000119953.14,1009,955,874,990
ENSG00000273143.2,5,2,1,1
ENSG00000237642.1,0,0,0,0
ENSG00000138166.6,499,460,286,254
ENSG00000233518.1,0,0,0,0
ENSG00000108055.10,2174,1949,1777,2270
ENSG00000223302.1,0,0,0,0
ENSG00000203867.8,91,142,56,40
ENSG00000252036.1,0,0,0,0
ENSG00000199364.1,0,0,0,0
ENSG00000232470.1,0,0,0,0
ENSG00000203497.2,128,141,127,108
ENSG00000150593.18,3836,10160,5112,5597
ENSG00000284482.1,0,0,0,0
ENSG00000214413.9,624,623,569,520
ENSG00000278601.1,4,8,3,1
ENSG00000270589.1,5,1,7,9
ENSG00000108061.12,2223,1441,1062,1099
ENSG00000234118.1,2,1,3,3
ENSG00000221214.1,2,0,0,0
ENSG00000150594.7,226,258,5,83
ENSG00000213247.3,0,0,0,0
ENSG00000237618.1,0,0,0,0
ENSG00000227851.1,0,0,0,0
ENSG00000230809.1,0,0,0,0
ENSG00000287231.1,0,1,0,1
ENSG00000119927.14,850,998,588,802
ENSG00000119913.6,0,0,0,0
ENSG00000283688.1,0,0,0,0
ENSG00000276857.1,0,0,0,0
ENSG00000243316.7,0,3,1,0
ENSG00000197142.10,4,165,286,75
ENSG00000232934.8,2,6,10,3
ENSG00000023041.11,971,1047,935,1336
ENSG00000151532.14,808,903,495,498
ENSG00000234017.1,0,0,0,0
ENSG00000264763.1,0,0,0,0
ENSG00000233340.1,0,0,0,0
ENSG00000285676.1,0,0,0,1
ENSG00000260917.1,266,272,166,185
ENSG00000279315.1,1,0,1,2
ENSG00000225292.2,1,2,0,1
ENSG00000148737.17,1060,1434,926,1125
ENSG00000233547.1,8,8,5,12
ENSG00000227560.1,1,1,2,0
ENSG00000238380.1,0,0,0,0
ENSG00000286289.1,0,0,0,0
ENSG00000230018.1,0,0,0,0
ENSG00000148702.15,0,0,0,0
ENSG00000197893.14,0,0,0,0
ENSG00000165806.21,1409,1275,1014,999
ENSG00000234393.1,0,0,0,0
ENSG00000148735.15,0,0,0,1
ENSG00000283656.1,0,0,0,0
ENSG00000212589.1,0,0,0,0
ENSG00000198924.8,374,568,373,496
ENSG00000196865.4,1218,1452,746,1012
ENSG00000287857.1,0,0,0,0
ENSG00000043591.6,14,30,7,33
ENSG00000285540.1,0,0,0,0
ENSG00000253066.1,0,0,0,0
ENSG00000226582.1,0,0,0,0
ENSG00000165813.20,1760,978,658,1006
ENSG00000273904.1,0,0,0,0
ENSG00000284442.1,0,0,0,0
ENSG00000095627.9,1,0,0,1
ENSG00000165816.13,0,0,0,0
ENSG00000230165.1,0,0,0,0
ENSG00000275024.1,0,0,0,0
ENSG00000169129.15,131,9,10,12
ENSG00000242912.3,0,0,0,0
ENSG00000279796.1,0,0,0,0
ENSG00000099204.20,1664,2620,2060,1827
ENSG00000229668.1,0,0,0,0
ENSG00000228169.3,2,1,1,0
ENSG00000228484.3,2,2,1,1
ENSG00000215760.2,0,0,0,0
ENSG00000151553.15,1644,2125,1295,1480
ENSG00000226428.1,0,0,0,0
ENSG00000165832.6,1096,1173,722,670
ENSG00000252611.1,0,0,0,0
ENSG00000236799.1,1,0,0,0
ENSG00000107518.18,657,629,626,507
ENSG00000285582.1,0,0,0,0
ENSG00000270965.1,0,0,0,0
ENSG00000151892.14,7704,1914,7529,2961
ENSG00000285587.1,12,3,21,24
ENSG00000182645.6,0,0,1,0
ENSG00000205433.4,0,0,0,0
ENSG00000203837.5,26,33,906,275
ENSG00000227096.1,0,0,0,0
ENSG00000200935.1,0,0,0,0
ENSG00000175535.6,0,0,0,0
ENSG00000232091.1,0,0,0,0
ENSG00000187021.15,0,0,0,0
ENSG00000266200.6,0,0,0,0
ENSG00000165863.17,0,0,0,2
ENSG00000232767.2,0,0,0,1
ENSG00000165868.16,666,988,826,1068
ENSG00000228195.2,0,0,0,1
ENSG00000188316.15,23,17,12,20
ENSG00000187164.20,820,366,560,503
ENSG00000287655.1,2,6,0,3
ENSG00000235742.1,0,0,1,1
ENSG00000148704.13,1,0,0,0
ENSG00000234474.3,0,0,0,0
ENSG00000266782.1,0,0,0,0
ENSG00000236171.1,0,0,0,0
ENSG00000186795.1,0,0,0,0
ENSG00000225936.1,0,0,0,0
ENSG00000165646.14,0,0,0,0
ENSG00000277879.1,25,10,5,13
ENSG00000165650.12,1998,2233,945,1328
ENSG00000258114.1,0,0,0,1
ENSG00000229847.9,0,0,0,0
ENSG00000170370.12,0,0,0,0
ENSG00000235198.1,0,0,0,0
ENSG00000288172.1,0,0,0,0
ENSG00000234952.2,0,0,0,0
ENSG00000263041.2,0,0,0,0
ENSG00000107560.12,1255,2031,732,1029
ENSG00000231104.8,0,0,0,0
ENSG00000177640.16,32,20,21,34
ENSG00000238276.6,0,0,0,0
ENSG00000165669.14,1202,1313,721,824
ENSG00000232139.6,3,1,1,0
ENSG00000234309.1,0,0,0,0
ENSG00000119973.6,0,0,0,0
ENSG00000225155.4,0,0,0,1
ENSG00000151893.15,1581,2076,1664,1740
ENSG00000277687.1,22,27,13,15
ENSG00000229272.2,0,3,3,0
ENSG00000236058.3,4,4,5,5
ENSG00000213574.2,1,3,3,2
ENSG00000188613.7,47,439,132,165
ENSG00000107581.13,14409,13444,7527,10762
ENSG00000207468.1,2,0,0,0
ENSG00000222588.1,0,0,0,0
ENSG00000271343.1,0,0,0,0
ENSG00000119979.18,726,1159,1005,792
ENSG00000183605.17,350,299,271,403
ENSG00000165672.7,3018,3208,2821,2256
ENSG00000198873.12,191,138,298,214
ENSG00000228485.1,1,0,0,0
ENSG00000242853.3,2,1,0,0
ENSG00000236426.5,0,0,0,0
ENSG00000265719.1,0,0,0,0
ENSG00000148908.15,578,330,356,514
ENSG00000271353.1,0,0,0,0
ENSG00000151923.17,3226,2722,2384,2631
ENSG00000234569.1,0,0,0,0
ENSG00000227437.1,0,0,0,1
ENSG00000151929.10,2681,2258,2620,3077
ENSG00000232823.2,2,1,4,3
ENSG00000198825.15,3865,2292,557,2479
ENSG00000242818.3,0,0,0,0
ENSG00000270300.2,0,2,0,0
ENSG00000282413.1,0,0,0,0
ENSG00000197771.13,2297,2375,1862,2302
ENSG00000107651.13,3899,2340,2058,3048
ENSG00000265370.1,1,1,0,0
ENSG00000180230.6,0,0,0,0
ENSG00000223455.1,0,0,0,0
ENSG00000220842.6,67,109,35,48
ENSG00000234522.1,0,0,0,0
ENSG00000203805.11,180,1,8,1
ENSG00000177234.7,3,0,0,1
ENSG00000274461.2,8,0,0,0
ENSG00000227165.9,0,6,0,3
ENSG00000287936.1,0,0,0,0
ENSG00000120008.16,2351,2382,1453,1649
ENSG00000271670.1,0,0,0,0
ENSG00000227307.1,0,0,0,0
ENSG00000278484.1,0,0,0,0
ENSG00000236762.1,3,7,9,11
ENSG00000227143.1,0,0,0,0
ENSG00000222979.1,0,0,0,0
ENSG00000066468.23,2,3,46,47
ENSG00000223432.1,0,0,0,0
ENSG00000223540.1,0,0,2,0
ENSG00000224250.1,0,0,0,0
ENSG00000107669.17,882,1297,1010,980
ENSG00000201884.1,0,0,0,0
ENSG00000226864.2,44,71,3,3
ENSG00000273767.1,0,0,0,0
ENSG00000276742.1,4,15,0,0
ENSG00000107672.15,546,818,835,725
ENSG00000273891.1,2,3,0,0
ENSG00000138162.19,855,3844,2963,2178
ENSG00000285715.1,1,0,0,1
ENSG00000285973.2,0,6,0,4
ENSG00000138152.10,7,21,21,12
ENSG00000202245.1,0,0,0,0
ENSG00000107679.14,1491,2526,1380,1552
ENSG00000265442.1,0,0,0,1
ENSG00000285955.1,9,19,12,17
ENSG00000254636.1,0,0,0,0
ENSG00000166033.13,22613,35842,37327,27138
ENSG00000187908.20,1,4,1,1
ENSG00000286114.1,0,0,0,0
ENSG00000286135.1,0,0,0,0
ENSG00000183559.12,0,0,0,0
ENSG00000176584.18,0,0,0,0
ENSG00000138161.14,0,0,0,0
ENSG00000286088.1,0,0,0,0
ENSG00000213185.7,1,0,0,0
ENSG00000255624.3,1,0,0,3
ENSG00000203795.3,0,0,0,0
ENSG00000119965.13,571,304,257,338
ENSG00000179988.14,110,98,78,84
ENSG00000095574.12,549,603,411,444
ENSG00000196177.13,645,837,309,568
ENSG00000188620.11,0,1,0,2
ENSG00000188816.3,0,0,0,0
ENSG00000154473.18,2556,2181,1900,2162
ENSG00000227586.5,0,0,0,2
ENSG00000270902.1,0,0,0,0
ENSG00000230131.6,0,0,0,0
ENSG00000225152.1,0,0,0,0
ENSG00000286344.1,0,0,0,0
ENSG00000234542.1,0,0,0,0
ENSG00000154478.4,0,0,0,0
ENSG00000121898.13,1,11,5,170
ENSG00000231138.1,0,0,0,0
ENSG00000234677.1,0,0,0,0
ENSG00000287768.1,0,0,0,0
ENSG00000213438.2,0,0,0,0
ENSG00000232334.1,2,1,0,0
ENSG00000182022.18,500,280,195,225
ENSG00000065154.12,5139,4958,4888,4272
ENSG00000229544.9,0,1,0,0
ENSG00000271434.3,0,0,0,0
ENSG00000107902.14,263,332,376,355
ENSG00000229455.2,0,0,0,0
ENSG00000258539.1,0,3,0,2
ENSG00000189319.14,431,1294,968,740
ENSG00000278831.1,1,3,2,0
ENSG00000233334.3,0,0,0,1
ENSG00000203791.15,175,238,192,220
ENSG00000199466.1,0,0,0,0
ENSG00000165660.8,841,856,567,678
ENSG00000207494.1,0,0,0,0
ENSG00000214807.2,0,1,0,0
ENSG00000249456.1,38,56,20,28
ENSG00000019995.6,1370,1715,1211,1451
ENSG00000226899.1,0,0,0,0
ENSG00000175029.17,1678,2176,1367,1599
ENSG00000273599.1,5,6,5,5
ENSG00000264572.1,1,1,0,1
ENSG00000282787.1,1,1,1,0
ENSG00000214298.3,0,0,0,0
ENSG00000233135.1,0,0,0,0
ENSG00000237675.5,0,0,0,0
ENSG00000175018.13,0,0,1,0
ENSG00000214297.3,1,0,3,3
ENSG00000228021.7,0,1,0,0
ENSG00000224023.10,5,19,16,13
ENSG00000280561.1,0,0,0,0
ENSG00000234134.1,3,3,0,3
ENSG00000107938.18,717,655,496,541
ENSG00000236991.6,0,0,0,0
ENSG00000154485.5,2,3,5,5
ENSG00000188690.15,1832,1795,1298,1155
ENSG00000265092.1,0,0,0,0
ENSG00000107949.17,1812,1278,1062,1129
ENSG00000089876.12,1039,1042,1235,1006
ENSG00000277371.1,0,0,0,0
ENSG00000222629.1,0,0,0,0
ENSG00000203780.12,42,32,31,15
ENSG00000234016.1,0,0,0,0
ENSG00000233409.1,0,0,0,0
ENSG00000148848.14,13632,4158,2244,2490
ENSG00000222740.1,1,0,0,0
ENSG00000213170.3,0,0,0,0
ENSG00000287609.1,1,0,2,2
ENSG00000235180.1,16,11,17,6
ENSG00000154493.19,15,4,3,5
ENSG00000287326.1,9,3,4,1
ENSG00000199321.1,0,0,0,0
ENSG00000150760.13,3495,4239,1699,2115
ENSG00000223528.7,0,0,2,1
ENSG00000232935.2,0,0,0,0
ENSG00000188916.9,71,235,119,33
ENSG00000214285.3,0,1,0,0
ENSG00000279725.1,0,0,0,0
ENSG00000186766.8,0,0,0,0
ENSG00000270778.1,0,0,0,0
ENSG00000180745.5,0,0,0,0
ENSG00000132334.16,304,60,365,112
ENSG00000232259.1,0,0,0,0
ENSG00000227076.1,7,0,0,1
ENSG00000287427.1,0,0,0,0
ENSG00000148773.14,4512,763,392,3377
ENSG00000280953.2,0,0,0,0
ENSG00000234640.1,0,0,0,0
ENSG00000224190.2,0,0,0,0
ENSG00000232985.1,0,0,0,0
ENSG00000287361.1,0,0,0,0
ENSG00000225424.1,0,0,0,0
ENSG00000285615.1,0,0,0,0
ENSG00000170430.10,150,171,232,271
ENSG00000287466.1,0,0,0,0
ENSG00000237224.4,0,0,0,1
ENSG00000227374.1,0,0,0,0
ENSG00000283141.1,0,3,6,3
ENSG00000108001.15,1559,1659,1608,828
ENSG00000275327.1,0,1,0,0
ENSG00000266676.1,0,2,0,0
ENSG00000275005.1,0,0,1,3
ENSG00000287997.1,0,0,0,1
ENSG00000237489.5,45,104,76,66
ENSG00000277218.1,0,2,5,4
ENSG00000233122.2,0,0,3,1
ENSG00000233319.1,1,1,0,0
ENSG00000108010.12,2182,1363,1682,1706
ENSG00000236303.4,1,0,0,1
ENSG00000276375.1,0,0,0,0
ENSG00000222997.1,0,0,0,0
ENSG00000285529.1,0,0,0,0
ENSG00000264803.1,0,0,0,0
ENSG00000176769.9,0,0,0,0
ENSG00000230098.1,0,0,0,0
ENSG00000189275.4,0,0,5,0
ENSG00000286295.1,0,0,0,0
ENSG00000280446.1,0,0,0,0
ENSG00000283095.1,0,0,0,0
ENSG00000175470.20,755,955,734,867
ENSG00000176171.11,953,984,825,1052
ENSG00000277959.1,4,4,3,4
ENSG00000273521.1,0,1,2,1
ENSG00000279982.1,1,3,1,3
ENSG00000188385.12,23,34,87,80
ENSG00000235010.1,0,0,1,0
ENSG00000151640.13,96,28,11,27
ENSG00000165752.17,262,181,274,207
ENSG00000148814.18,240,291,216,257
ENSG00000171813.14,315,442,310,515
ENSG00000231705.1,0,0,0,0
ENSG00000234311.1,2,2,1,5
ENSG00000180066.10,0,7,6,13
ENSG00000226900.2,0,2,0,0
ENSG00000229081.1,0,0,0,0
ENSG00000068383.19,666,723,383,648
ENSG00000148826.9,0,0,1,0
ENSG00000171811.14,28,12,2,25
ENSG00000232903.2,0,0,0,0
ENSG00000224758.1,0,0,0,0
ENSG00000240707.3,0,0,0,0
ENSG00000197177.15,0,0,0,0
ENSG00000256925.3,0,0,0,0
ENSG00000235264.1,0,0,0,0
ENSG00000171798.18,49,15,7,14
ENSG00000171794.4,0,1,0,0
ENSG00000151650.8,0,0,0,0
ENSG00000166917.11,0,0,0,0
ENSG00000284219.1,0,0,0,0
ENSG00000273980.1,0,0,0,1
ENSG00000151651.16,20,33,17,12
ENSG00000130640.13,1740,2049,1587,1876
ENSG00000235245.1,21,13,10,13
ENSG00000198546.15,123,142,168,156
ENSG00000283496.1,0,0,0,0
ENSG00000130643.9,16,1,8,6
ENSG00000230306.1,3,1,0,0
ENSG00000226699.1,0,0,0,3
ENSG00000165828.15,0,0,0,0
ENSG00000148803.12,198,57,36,87
ENSG00000127884.5,1909,1514,1339,1694
ENSG00000265395.1,0,0,0,0
ENSG00000274685.1,0,0,0,0
ENSG00000148832.16,9,6,6,11
ENSG00000254536.2,12,25,18,9
ENSG00000148824.19,150,150,233,212
ENSG00000203772.7,75,1,2,4
ENSG00000273327.1,0,0,0,0
ENSG00000214279.13,49,138,46,61
ENSG00000273336.1,1,12,1,2
ENSG00000130649.10,24,81,36,40
ENSG00000278518.1,0,0,0,0
ENSG00000286789.1,0,0,0,0
ENSG00000171772.17,0,0,0,0
ENSG00000288107.1,4,1,1,1
ENSG00000233685.1,0,0,0,0
ENSG00000287327.1,0,0,0,0
ENSG00000225899.8,0,0,0,0
ENSG00000213543.2,0,0,0,0
ENSG00000233435.2,3,2,1,0
ENSG00000230468.1,0,0,0,0
ENSG00000279626.1,0,0,0,0
ENSG00000280337.1,0,0,0,0
ENSG00000274599.2,0,0,0,0
ENSG00000276964.1,0,0,0,0
ENSG00000277274.1,0,0,0,0
ENSG00000275610.1,0,0,0,0
ENSG00000276164.1,0,0,0,0
ENSG00000237635.2,0,0,0,0
ENSG00000278664.1,0,0,0,0
ENSG00000278761.1,0,0,0,0
ENSG00000278790.1,0,0,0,0
ENSG00000276046.1,0,0,0,0
ENSG00000276904.1,0,0,0,0
ENSG00000278641.1,0,0,0,0
ENSG00000213147.3,0,0,0,0
ENSG00000282875.1,0,0,0,0
ENSG00000253826.1,0,0,0,0
ENSG00000224777.3,0,0,2,3
ENSG00000254468.2,0,0,1,0
ENSG00000270921.1,0,0,0,0
ENSG00000230724.9,11,7,11,16
ENSG00000255229.1,0,0,0,0
ENSG00000222225.1,0,0,0,0
ENSG00000177951.17,3123,2053,1996,2737
ENSG00000188076.3,0,0,0,0
ENSG00000177947.14,0,0,0,0
ENSG00000254559.1,0,0,3,0
ENSG00000177963.14,3847,2662,2276,2446
ENSG00000283920.1,0,0,0,0
ENSG00000142082.15,408,713,577,629
ENSG00000185627.18,3628,2750,2569,2725
ENSG00000277290.1,0,0,0,1
ENSG00000174885.12,0,0,0,0
ENSG00000255026.1,3,0,0,0
ENSG00000142102.16,413,128,151,221
ENSG00000206013.2,0,0,0,0
ENSG00000255533.1,0,0,0,0
ENSG00000185201.16,1502,1924,2006,2908
ENSG00000254910.1,16,10,17,18
ENSG00000185885.16,124,957,1093,661
ENSG00000251661.3,22,40,28,35
ENSG00000142089.16,5382,10868,14622,12031
ENSG00000255089.1,0,1,0,0
ENSG00000270105.1,0,0,0,0
ENSG00000270030.1,0,0,0,0
ENSG00000255328.1,1,4,2,9
ENSG00000270972.1,0,0,0,0
ENSG00000182272.12,650,314,165,547
ENSG00000184363.10,49,0,6,1
ENSG00000185187.13,124,122,102,166
ENSG00000185101.13,1,16,139,62
ENSG00000243562.3,0,0,0,0
ENSG00000174915.12,765,1011,910,1012
ENSG00000255237.1,0,0,0,0
ENSG00000023191.17,3559,5413,4860,6005
ENSG00000288033.1,12,19,11,6
ENSG00000254739.1,0,5,5,4
ENSG00000174775.17,805,485,409,552
ENSG00000161328.11,56,118,130,97
ENSG00000185522.9,33,23,74,51
ENSG00000254815.6,0,2,0,1
ENSG00000099849.15,249,116,191,188
ENSG00000247095.3,48,21,38,38
ENSG00000199038.1,1,0,1,1
ENSG00000070047.13,2019,1944,1226,1675
ENSG00000185507.21,155,174,259,232
ENSG00000099834.19,2,0,0,1
ENSG00000070031.4,2,1,1,1
ENSG00000069696.7,16,16,32,26
ENSG00000177030.17,811,1348,1010,1029
ENSG00000255158.1,0,2,1,3
ENSG00000177106.16,446,417,483,532
ENSG00000177042.14,256,384,504,381
ENSG00000269915.1,0,0,0,0
ENSG00000177156.11,4696,2643,3083,3719
ENSG00000177225.17,1230,1628,1368,1473
ENSG00000255284.2,70,145,122,152
ENSG00000279672.1,19,42,25,47
ENSG00000255142.1,8,23,18,26
ENSG00000184524.6,4,7,6,1
ENSG00000177542.11,682,727,700,921
ENSG00000177595.18,276,190,325,272
ENSG00000177600.9,7167,9342,5920,8694
ENSG00000199785.1,0,0,0,0
ENSG00000177666.17,826,878,841,1023
ENSG00000255108.1,2,0,3,6
ENSG00000177685.17,14,33,76,80
ENSG00000177697.19,4766,3712,5620,5854
ENSG00000177700.6,1693,1541,1587,1413
ENSG00000214063.11,1150,3101,2166,2945
ENSG00000250397.2,8,6,19,14
ENSG00000177830.18,1393,2347,2054,2040
ENSG00000183020.14,2240,2280,1678,2514
ENSG00000222561.1,0,0,1,2
ENSG00000184956.16,0,0,0,0
ENSG00000254872.3,2,0,0,0
ENSG00000198788.9,0,0,1,0
ENSG00000215182.8,0,1,1,0
ENSG00000286275.1,0,0,0,0
ENSG00000117983.17,0,1,0,0
ENSG00000255177.2,0,0,0,0
ENSG00000275669.1,0,0,0,0
ENSG00000078902.16,1442,3101,2307,2406
ENSG00000255153.1,12,19,13,11
ENSG00000287935.1,3,4,2,4
ENSG00000285985.1,0,0,0,0
ENSG00000174672.16,63,32,23,25
ENSG00000285581.1,0,0,0,2
ENSG00000182208.14,383,659,478,461
ENSG00000184545.11,190,267,92,372
ENSG00000233930.4,4,10,0,2
ENSG00000205869.2,0,0,0,0
ENSG00000205867.3,0,0,0,0
ENSG00000196224.7,0,0,0,0
ENSG00000241598.5,0,0,0,0
ENSG00000185940.10,0,0,0,0
ENSG00000231487.1,0,0,0,0
ENSG00000205866.4,0,0,0,0
ENSG00000205865.4,0,0,0,0
ENSG00000227306.1,0,0,0,0
ENSG00000205864.1,0,0,0,0
ENSG00000244242.2,122,8,19,25
ENSG00000250644.3,16,5,4,8
ENSG00000117984.14,2633,6932,9816,7536
ENSG00000235027.1,0,3,16,12
ENSG00000229512.1,10,16,7,10
ENSG00000287484.1,0,0,0,0
ENSG00000230834.1,0,0,0,0
ENSG00000230980.1,0,0,0,0
ENSG00000230080.2,0,0,0,0
ENSG00000149043.16,7,9,2,20
