0,C25,C25 w/ testosterone,C24,C24 w/ testosterone,C31,C31 w/ testosterone,C32
ENSG00000197345.13,603,827,651,848,528,648,566
ENSG00000132740.10,326,421,281,538,283,247,447
ENSG00000255741.1,0,0,0,0,0,0,0
ENSG00000172938.3,0,0,0,0,0,0,0
ENSG00000261625.1,1,0,27,23,7,3,1
ENSG00000261276.1,0,0,0,0,0,0,0
ENSG00000172935.9,30,50,718,657,259,364,179
ENSG00000256508.2,0,0,2,4,4,1,2
ENSG00000162341.18,185,177,169,207,78,60,161
ENSG00000287725.1,9,16,15,26,24,15,36
ENSG00000265539.1,2,1,1,0,0,0,0
ENSG00000260895.1,0,7,5,1,0,0,0
ENSG00000261070.1,0,0,0,0,0,0,0
ENSG00000284713.1,1,0,14,21,1,0,6
ENSG00000172927.8,0,7,0,0,0,1,0
ENSG00000213275.2,0,0,1,0,0,0,0
ENSG00000260877.2,0,0,0,0,0,0,0
ENSG00000259854.1,0,0,0,0,0,0,0
ENSG00000255980.1,0,0,0,0,0,0,0
ENSG00000255606.1,0,0,0,0,0,0,0
ENSG00000261347.1,0,0,0,0,0,0,0
ENSG00000255774.2,1,0,0,0,0,0,0
ENSG00000285094.1,0,0,0,0,0,0,0
ENSG00000110092.4,11314,14985,10920,12290,7503,6008,3959
ENSG00000149716.13,498,612,464,452,330,314,384
ENSG00000162344.4,1,0,0,0,0,0,0
ENSG00000256441.1,0,0,0,0,0,0,0
ENSG00000075388.4,0,0,0,0,0,0,0
ENSG00000186895.4,0,0,0,0,0,0,0
ENSG00000260348.1,0,0,0,0,0,0,0
ENSG00000260679.1,0,0,0,0,0,0,0
ENSG00000255191.1,0,0,0,0,0,0,0
ENSG00000254605.1,3,1,0,0,0,0,0
ENSG00000248844.6,0,0,0,0,0,0,0
ENSG00000254417.1,3,3,0,0,0,0,0
ENSG00000202070.1,0,0,0,0,0,0,0
ENSG00000131620.17,2317,1916,43,28,10,6,28
ENSG00000255143.1,1,0,0,0,0,0,0
ENSG00000254902.1,3,1,2,0,0,0,0
ENSG00000168040.5,1200,1617,1047,1590,834,855,781
ENSG00000254721.1,2,0,1,7,2,3,5
ENSG00000131626.18,2304,2897,2307,2171,1402,1131,2055
ENSG00000255329.1,0,0,0,0,0,0,0
ENSG00000254604.1,1,1,6,1,0,0,0
ENSG00000221333.1,0,1,0,0,0,0,0
ENSG00000254484.1,0,0,0,0,0,0,0
ENSG00000255539.1,0,0,0,0,0,0,0
ENSG00000254495.1,0,0,0,0,0,0,0
ENSG00000246889.2,10,17,32,33,23,19,15
ENSG00000085733.16,8835,10919,8687,15593,7083,6510,6367
ENSG00000162105.19,168,138,33,9,1,7,11
ENSG00000227726.1,1,2,0,0,0,0,0
ENSG00000279459.1,0,0,0,0,0,0,0
ENSG00000226627.2,0,0,0,0,0,0,0
ENSG00000236262.1,0,0,0,0,0,0,0
ENSG00000207196.1,0,0,0,0,0,0,0
ENSG00000280089.1,0,0,0,0,0,0,0
ENSG00000171671.6,0,0,0,0,0,0,0
ENSG00000263744.1,0,0,0,0,0,0,0
ENSG00000286708.1,0,0,0,0,0,0,0
ENSG00000172900.12,0,0,1,0,0,0,0
ENSG00000172893.16,2567,3787,464,388,1692,1855,2346
ENSG00000254682.1,68,98,31,32,11,13,32
ENSG00000172890.13,1094,1358,962,1334,1179,1080,1000
ENSG00000278349.1,0,0,0,0,0,0,0
ENSG00000254924.2,0,0,0,0,0,0,0
ENSG00000244411.4,1,1,1,4,1,0,0
ENSG00000241233.4,3,2,2,0,1,2,2
ENSG00000254997.4,2,2,4,5,8,4,0
ENSG00000286948.1,0,0,1,0,0,0,0
ENSG00000204572.10,0,0,0,0,2,2,0
ENSG00000248903.1,0,0,0,0,0,0,0
ENSG00000204571.6,0,0,0,0,0,0,0
ENSG00000249387.1,0,0,0,0,0,0,0
ENSG00000184055.4,0,0,0,0,0,0,0
ENSG00000255562.2,0,1,0,0,0,0,0
ENSG00000255261.1,0,0,0,0,0,0,0
ENSG00000255415.1,0,0,0,0,0,0,0
ENSG00000284625.1,0,1,0,0,0,0,0
ENSG00000239481.1,0,0,0,0,0,0,0
ENSG00000248671.8,6,2,26,45,27,25,16
ENSG00000254805.1,0,0,0,0,0,0,0
ENSG00000254972.1,0,0,0,0,0,0,0
ENSG00000255319.5,4,1,0,1,0,0,0
ENSG00000285933.1,2,5,0,0,0,0,0
ENSG00000158483.17,172,232,114,106,79,74,118
ENSG00000254978.2,0,0,1,4,1,0,0
ENSG00000214534.5,0,3,0,0,0,0,0
ENSG00000184276.3,0,0,0,0,0,0,0
ENSG00000252902.1,1,0,0,0,0,0,0
ENSG00000255157.1,0,0,0,0,0,0,0
ENSG00000254469.7,28,53,52,42,19,27,46
ENSG00000225805.4,0,0,0,0,0,0,0
ENSG00000228915.3,0,0,0,0,0,0,0
ENSG00000254593.1,0,0,0,0,0,0,0
ENSG00000137522.18,1096,1394,919,978,623,600,756
ENSG00000255296.1,0,0,0,0,0,0,0
ENSG00000137496.18,210,224,152,116,203,147,157
ENSG00000137497.18,4854,6513,9421,15603,7045,4667,8287
ENSG00000251143.1,17,28,21,74,30,19,32
ENSG00000207012.2,0,0,0,0,0,0,0
ENSG00000263742.1,0,0,1,0,0,0,0
ENSG00000284922.2,3,3,1,4,5,2,2
ENSG00000184154.15,29,35,32,43,46,45,48
ENSG00000149357.10,1897,2686,3346,4529,4071,4721,3239
ENSG00000284844.1,0,0,0,0,0,0,0
ENSG00000110200.8,555,728,276,505,270,328,358
ENSG00000110203.9,0,0,10,17,12,12,5
ENSG00000257075.1,0,0,0,1,0,0,0
ENSG00000256518.3,0,0,0,0,0,0,0
ENSG00000204971.3,0,0,0,0,0,0,0
ENSG00000255860.3,0,0,0,0,0,0,0
ENSG00000110195.14,1,2,0,0,2,3,3
ENSG00000165457.14,0,0,0,0,0,0,0
ENSG00000165458.14,4990,6372,3544,5108,2953,2241,3893
ENSG00000165462.5,0,0,0,0,0,0,0
ENSG00000228286.3,0,0,0,0,0,0,0
ENSG00000285864.1,0,0,0,0,0,1,0
ENSG00000213365.3,0,1,0,0,0,0,0
ENSG00000162129.14,626,746,569,590,496,485,665
ENSG00000255843.1,0,0,0,0,0,0,0
ENSG00000256739.1,0,0,0,0,0,0,0
ENSG00000255672.1,0,0,0,0,0,0,0
ENSG00000256403.1,0,0,0,0,0,0,0
ENSG00000237408.1,0,0,0,0,0,0,0
ENSG00000238048.1,0,0,0,0,0,0,0
ENSG00000276109.1,0,0,0,0,0,0,0
ENSG00000274664.1,0,0,0,0,0,0,0
ENSG00000227467.3,0,0,0,0,0,0,0
ENSG00000186642.16,15,15,5,1,5,3,8
ENSG00000256633.1,13,19,0,0,0,4,0
ENSG00000272036.1,0,0,0,0,0,0,0
ENSG00000251919.1,0,0,0,0,0,0,0
ENSG00000255808.1,0,0,0,0,0,0,0
ENSG00000186635.14,2182,2755,3784,5346,1967,1728,2432
ENSG00000256007.1,0,0,0,2,0,1,0
ENSG00000286555.1,1,0,0,0,0,0,0
ENSG00000245148.2,0,0,1,2,3,0,2
ENSG00000244134.1,0,0,0,0,0,0,0
ENSG00000214530.9,347,488,451,916,487,509,410
ENSG00000202522.1,0,0,0,0,0,0,0
ENSG00000265064.1,0,0,0,0,0,0,0
ENSG00000285693.1,7,13,27,21,17,19,13
ENSG00000168010.11,148,179,179,239,184,133,282
ENSG00000137478.15,802,1074,1121,792,430,366,884
ENSG00000206638.1,0,0,0,0,0,0,0
ENSG00000234751.1,0,0,0,0,1,1,0
ENSG00000256568.2,0,0,0,0,0,0,0
ENSG00000215841.3,0,0,0,0,0,0,0
ENSG00000175591.12,3,5,18,3,1,2,1
ENSG00000260401.1,0,0,0,0,0,0,0
ENSG00000256347.1,0,0,0,0,0,0,0
ENSG00000171631.15,0,1,18,7,3,5,3
ENSG00000257038.1,31,25,27,31,3,7,17
ENSG00000110237.5,1390,1771,2351,2994,952,699,1432
ENSG00000054967.13,95,89,27,54,27,43,58
ENSG00000256928.1,0,0,0,0,1,0,1
ENSG00000054965.10,2581,3419,3244,2430,2044,1676,2464
ENSG00000256448.5,0,0,0,0,0,0,0
ENSG00000255786.1,0,0,0,0,0,0,0
ENSG00000256148.1,0,2,1,1,4,3,4
ENSG00000231726.2,0,0,0,0,0,0,0
ENSG00000270323.1,0,0,0,0,0,0,0
ENSG00000021300.14,12,26,62,49,18,20,56
ENSG00000175582.20,6475,8378,5406,3790,3940,3874,4862
ENSG00000255928.1,0,0,0,0,0,0,0
ENSG00000256034.1,36,56,81,139,66,53,63
ENSG00000175581.14,389,519,470,535,428,505,619
ENSG00000199975.1,0,0,0,0,0,0,0
ENSG00000256681.1,0,0,0,0,0,0,0
ENSG00000181924.7,861,1198,753,962,717,803,697
ENSG00000175575.13,369,478,379,497,478,468,419
ENSG00000256898.1,1,1,0,0,0,0,0
ENSG00000187726.9,5,2,3,0,1,2,2
ENSG00000255847.5,8,6,0,0,0,0,0
ENSG00000175567.10,443,742,83,102,212,215,205
ENSG00000287425.1,0,0,1,0,0,0,1
ENSG00000256189.1,2,3,2,0,2,1,0
ENSG00000256723.1,0,0,0,1,1,1,1
ENSG00000175564.13,13,21,21,31,28,21,42
ENSG00000168014.16,1157,1486,950,733,370,283,617
ENSG00000256098.1,0,0,0,0,0,0,0
ENSG00000214517.10,4682,5835,1370,1356,1452,1313,1377
ENSG00000284736.1,1,0,0,0,0,0,0
ENSG00000280269.1,4,6,1,1,0,2,1
ENSG00000149380.12,3677,4800,1359,1802,1815,1827,1072
ENSG00000206913.1,2,0,0,0,0,0,0
ENSG00000246211.2,2,0,0,0,0,0,2
ENSG00000165434.8,1345,1572,1212,729,804,712,542
ENSG00000212961.4,2,0,0,1,0,0,0
ENSG00000254631.5,0,1,2,0,0,0,0
ENSG00000255440.2,1,2,0,0,1,0,0
ENSG00000264402.1,0,0,0,0,0,0,0
ENSG00000175538.10,63,68,51,39,120,110,114
ENSG00000254928.1,0,0,0,0,0,0,0
ENSG00000255444.1,0,0,0,0,0,0,0
ENSG00000254974.1,0,5,1,0,0,3,0
ENSG00000175536.7,56,77,56,48,59,65,70
ENSG00000254837.2,108,122,214,138,136,204,165
ENSG00000077514.9,480,667,577,491,452,412,702
ENSG00000254500.1,0,1,0,0,0,0,1
ENSG00000223202.1,0,0,0,0,0,0,0
ENSG00000054938.16,0,3,87,92,138,136,8
ENSG00000279353.1,0,0,1,1,0,2,0
ENSG00000265902.1,0,0,0,0,0,0,0
ENSG00000241097.2,0,0,0,0,0,0,0
ENSG00000227615.1,308,431,491,616,218,234,390
ENSG00000166439.6,653,844,862,675,670,529,685
ENSG00000166435.15,843,1142,1105,901,215,189,259
ENSG00000278879.1,15,26,37,9,2,2,7
ENSG00000242999.3,0,0,1,0,0,0,0
ENSG00000241170.3,3,8,10,4,18,15,25
ENSG00000286943.1,0,0,0,0,3,0,0
ENSG00000118363.12,1698,2315,2079,1405,1317,1398,1803
ENSG00000200152.1,0,0,0,0,0,0,0
ENSG00000162139.10,445,612,335,247,191,168,374
ENSG00000284722.2,0,0,0,0,0,1,0
ENSG00000234611.1,0,0,0,0,0,0,0
ENSG00000213333.3,0,0,0,0,0,0,0
ENSG00000171561.4,0,0,0,0,0,0,0
ENSG00000255395.1,0,0,0,0,0,0,0
ENSG00000137491.15,8,30,2,0,3,3,43
ENSG00000254475.1,0,0,0,0,0,0,0
ENSG00000255136.3,2,0,1,3,13,7,4
ENSG00000255460.1,0,0,0,0,0,0,0
ENSG00000261594.4,46,59,53,48,509,512,157
ENSG00000137486.17,420,534,376,423,370,336,408
ENSG00000254429.1,0,0,0,0,0,1,0
ENSG00000279117.1,0,0,0,0,0,0,0
ENSG00000254963.1,0,0,0,0,0,0,0
ENSG00000199090.1,0,0,0,0,0,0,0
ENSG00000149273.15,19499,26409,28813,44829,14332,17798,23058
ENSG00000206941.1,0,0,0,0,0,1,0
ENSG00000207445.1,13,23,16,15,3,3,0
ENSG00000149243.15,113,110,19,37,39,44,38
ENSG00000158555.15,192,267,114,167,163,149,167
ENSG00000254460.1,0,0,0,0,0,0,0
ENSG00000149257.16,40066,52293,50568,60625,41937,42690,59189
ENSG00000255326.1,1,3,2,1,3,2,2
ENSG00000171533.11,46,68,30,51,139,122,24
ENSG00000255434.1,1,0,0,0,0,0,0
ENSG00000254630.1,0,0,0,0,0,0,0
ENSG00000255280.1,0,0,0,0,0,0,0
ENSG00000166391.15,0,0,0,0,1,0,0
ENSG00000263993.2,0,0,0,0,0,0,0
ENSG00000247867.2,0,0,0,0,0,0,0
ENSG00000062282.15,8,21,2,1,23,25,12
ENSG00000254826.1,0,0,0,0,0,0,0
ENSG00000254814.1,0,0,0,0,0,0,0
ENSG00000255507.6,2,0,0,2,0,3,2
ENSG00000198382.9,757,1102,808,741,674,656,665
ENSG00000200256.1,0,0,0,0,0,0,0
ENSG00000199362.1,0,0,0,0,0,0,0
ENSG00000255255.1,0,0,0,0,0,0,0
ENSG00000255081.1,0,0,0,2,0,0,0
ENSG00000223013.1,0,0,0,0,0,0,0
ENSG00000254915.1,0,0,0,0,0,0,0
ENSG00000255421.1,0,0,0,0,0,0,0
ENSG00000085741.13,25,52,134,186,46,43,68
ENSG00000254933.1,0,0,0,0,0,0,0
ENSG00000255362.1,1,1,0,0,0,1,0
ENSG00000137492.8,1848,2314,3414,2525,1689,1523,1976
ENSG00000179240.12,118,146,263,169,170,126,245
ENSG00000201756.1,0,0,0,0,0,0,0
ENSG00000255135.4,97,77,113,138,58,64,71
ENSG00000158636.16,719,891,714,501,488,368,626
ENSG00000254755.1,0,0,0,0,0,0,0
ENSG00000255363.3,0,0,0,0,0,0,0
ENSG00000255479.1,0,0,0,0,0,0,0
ENSG00000254810.1,0,1,0,1,0,0,1
ENSG00000236304.1,0,0,0,0,0,0,0
ENSG00000137507.11,172,228,261,253,78,73,193
ENSG00000254975.1,0,0,0,0,0,0,0
ENSG00000204529.4,0,0,1,0,1,0,0
ENSG00000254632.2,0,0,1,2,1,0,5
ENSG00000182704.8,2191,3221,3292,2894,3400,3794,3378
ENSG00000255100.1,13,15,16,18,15,19,18
ENSG00000261578.1,142,188,199,121,113,110,127
ENSG00000078124.12,618,815,621,424,487,447,520
ENSG00000254988.1,0,0,0,1,0,0,0
ENSG00000198488.10,1,1,0,0,0,0,0
ENSG00000149260.18,632,759,289,347,365,258,305
ENSG00000254550.1,0,1,1,0,0,0,0
ENSG00000137474.22,29,63,5,4,40,39,6
ENSG00000178795.9,3,4,0,0,11,7,1
ENSG00000224829.3,0,0,2,0,0,0,0
ENSG00000149269.10,2945,3833,1787,1944,3816,3720,1594
ENSG00000268635.2,0,2,0,0,2,2,1
ENSG00000074201.9,1838,2612,2396,2373,1673,1970,2132
ENSG00000238880.1,1,0,2,0,0,0,0
ENSG00000178301.4,22,46,68,38,43,69,64
ENSG00000048649.13,2254,3007,2217,1566,1472,1070,1588
ENSG00000206816.1,0,0,0,0,0,0,0
ENSG00000254985.1,3,1,1,5,1,0,2
ENSG00000227376.1,18,24,15,28,27,47,27
ENSG00000255409.1,1,1,1,0,0,1,0
ENSG00000219529.2,0,0,0,0,0,0,4
ENSG00000087884.14,219,288,315,429,226,222,299
ENSG00000254459.1,0,0,0,1,1,4,1
ENSG00000254691.1,0,2,1,0,1,0,0
ENSG00000255449.1,1,5,2,0,3,5,1
ENSG00000241782.1,0,0,0,1,2,3,2
ENSG00000149262.17,598,788,631,499,561,544,541
ENSG00000255115.2,0,0,1,0,0,0,3
ENSG00000254829.1,0,0,0,0,0,0,0
ENSG00000151364.17,23,38,8,7,71,100,37
ENSG00000259112.2,0,0,0,0,0,0,0
ENSG00000254675.1,0,0,0,0,1,0,0
ENSG00000151365.2,0,0,0,0,0,0,0
ENSG00000151366.13,245,366,513,533,601,733,450
ENSG00000159063.13,802,956,824,565,739,909,717
ENSG00000252494.1,5,1,3,0,0,0,0
ENSG00000246174.9,21,32,42,67,52,66,57
ENSG00000188997.8,520,692,495,418,490,451,551
ENSG00000118369.13,382,455,198,241,212,194,198
ENSG00000033327.13,297,415,1066,1471,281,190,710
ENSG00000288538.1,16,13,12,9,13,10,15
ENSG00000254420.1,0,0,0,0,0,0,0
ENSG00000288393.1,0,0,0,0,0,0,0
ENSG00000254649.1,0,0,0,0,0,0,0
ENSG00000251323.3,9,5,1,1,3,3,6
ENSG00000137513.10,404,541,422,413,321,321,362
ENSG00000255084.1,0,0,0,0,0,0,0
ENSG00000252033.1,0,0,0,0,0,0,0
ENSG00000254697.1,0,0,0,0,0,0,0
ENSG00000149256.16,1297,1606,1433,1110,73,40,373
ENSG00000254563.1,0,0,0,0,0,0,0
ENSG00000255345.1,4,0,0,0,0,0,0
ENSG00000254885.1,0,0,0,0,0,0,0
ENSG00000211997.1,3,0,0,0,0,0,0
ENSG00000266570.1,0,0,0,0,0,0,0
ENSG00000255209.1,0,0,0,0,0,0,0
ENSG00000279295.1,0,0,0,0,0,0,0
ENSG00000254471.1,0,2,0,1,2,1,0
ENSG00000254434.1,0,0,0,0,0,0,0
ENSG00000200146.1,0,0,0,0,0,0,0
ENSG00000255014.1,0,0,0,0,0,0,0
ENSG00000255178.1,0,0,0,1,0,0,0
ENSG00000254437.1,0,0,0,0,0,0,0
ENSG00000285568.1,0,0,0,0,0,0,0
ENSG00000287912.1,0,0,0,0,0,0,0
ENSG00000254747.1,0,0,0,0,0,0,0
ENSG00000255316.1,0,1,0,0,0,0,0
ENSG00000245832.7,0,2,0,0,0,0,0
ENSG00000270701.1,0,0,0,0,0,0,0
ENSG00000264110.1,0,0,0,0,0,0,0
ENSG00000254511.1,0,0,0,0,0,0,0
ENSG00000255246.2,0,1,0,0,0,0,0
ENSG00000227097.5,548,797,1097,1255,380,417,476
ENSG00000182103.5,32,52,23,20,1,2,36
ENSG00000255382.2,0,0,0,0,0,0,0
ENSG00000255063.1,0,0,0,0,0,0,0
ENSG00000137509.11,1892,2578,2465,1734,2245,2382,3264
ENSG00000254441.1,0,0,0,0,0,0,0
ENSG00000165490.13,183,203,80,43,43,49,149
ENSG00000242279.1,0,0,0,0,0,0,0
ENSG00000254698.1,0,0,0,0,0,0,0
ENSG00000137502.10,1024,1190,1820,759,1045,783,1075
ENSG00000254522.1,0,0,0,0,0,0,0
ENSG00000207221.1,0,0,0,0,0,0,0
ENSG00000246067.8,108,176,190,143,136,143,132
ENSG00000255503.1,0,0,0,0,0,0,0
ENSG00000279900.1,5,5,5,7,7,4,10
ENSG00000255010.1,0,0,0,0,0,0,0
ENSG00000254965.1,0,0,0,0,0,0,0
ENSG00000255051.1,0,0,0,0,0,0,0
ENSG00000165494.11,1570,1951,1790,1338,1713,1417,1968
ENSG00000254676.1,7,4,9,2,4,5,8
ENSG00000247137.9,41,50,62,32,48,32,42
ENSG00000269939.1,14,14,11,2,25,41,27
ENSG00000137494.14,585,735,396,403,283,243,334
ENSG00000255541.1,1,0,0,0,0,1,1
ENSG00000254551.1,0,0,2,1,1,0,1
ENSG00000241020.1,0,0,0,0,0,0,0
ENSG00000137500.9,1953,2771,1735,1421,1836,1973,1499
ENSG00000255234.6,2,2,2,1,5,1,5
ENSG00000255003.1,0,0,0,0,0,0,0
ENSG00000274004.1,0,0,0,0,0,0,0
ENSG00000150672.17,187,343,606,500,262,192,514
ENSG00000255311.5,0,0,1,1,2,1,1
ENSG00000254629.1,0,0,0,0,0,0,0
ENSG00000250257.1,0,0,1,0,0,0,0
ENSG00000254713.2,0,0,0,0,0,0,0
ENSG00000240174.1,0,0,0,0,0,0,0
ENSG00000254787.1,0,1,0,0,0,0,0
ENSG00000274006.1,0,0,0,0,0,0,0
ENSG00000276179.1,0,0,0,0,0,0,0
ENSG00000255555.1,0,0,0,0,0,0,0
ENSG00000255396.2,0,0,0,0,0,0,0
ENSG00000213305.3,3,0,3,2,2,4,1
ENSG00000254684.1,0,0,0,0,0,0,0
ENSG00000254897.1,0,0,0,0,0,0,0
ENSG00000206583.1,0,0,0,0,0,0,0
ENSG00000171204.13,1010,1265,1384,890,1293,1530,1152
ENSG00000171202.7,524,687,515,299,457,576,502
ENSG00000137504.13,1686,1897,1415,1186,1182,1126,1495
ENSG00000179071.5,0,0,6,4,6,4,7
ENSG00000137501.17,475,587,930,632,583,576,134
ENSG00000279742.1,1,0,5,3,8,1,9
ENSG00000150676.13,0,0,0,0,0,0,0
ENSG00000255005.1,0,0,0,0,0,0,0
ENSG00000254479.1,0,0,0,0,0,0,0
ENSG00000073921.18,8565,11005,8412,6160,4447,3886,4978
ENSG00000200877.1,0,0,0,0,0,0,0
ENSG00000254699.1,0,0,0,0,0,0,0
ENSG00000254502.1,1,4,1,0,0,5,2
ENSG00000276669.1,0,0,0,0,0,0,0
ENSG00000074266.21,412,591,462,442,441,536,374
ENSG00000283744.1,0,0,0,0,0,0,0
ENSG00000254783.1,4,7,15,10,3,3,6
ENSG00000255222.1,0,0,1,1,0,0,0
ENSG00000149196.16,906,1187,925,794,679,899,778
ENSG00000239856.3,0,0,0,0,0,0,0
ENSG00000149201.10,13,12,8,7,7,9,10
ENSG00000254733.1,0,0,0,0,0,0,0
ENSG00000254727.1,0,0,0,0,0,0,0
ENSG00000278989.1,23,19,12,8,13,15,32
ENSG00000151376.16,286,447,116,183,146,121,215
ENSG00000254731.1,1,8,2,4,3,3,4
ENSG00000255250.2,0,0,0,1,2,0,1
ENSG00000150687.12,10155,13550,1469,1281,800,843,959
ENSG00000271318.1,0,1,0,0,1,2,0
ENSG00000197882.3,2,4,1,0,0,1,0
ENSG00000269895.1,0,2,1,1,0,0,0
ENSG00000255203.1,0,2,0,0,0,1,0
ENSG00000255471.1,74,102,56,32,48,36,25
ENSG00000280339.1,45,71,53,60,108,104,79
ENSG00000174804.4,2980,4049,1631,1366,4390,3658,1797
ENSG00000246523.8,7,11,21,14,34,25,9
ENSG00000254748.1,0,0,0,0,1,1,2
ENSG00000166575.17,469,684,376,237,592,655,535
ENSG00000254843.1,0,0,0,0,0,0,0
ENSG00000279836.1,0,0,0,0,2,0,0
ENSG00000213287.3,0,0,0,0,0,0,0
ENSG00000270510.1,0,0,0,0,0,0,0
ENSG00000254582.1,0,0,0,0,0,0,0
ENSG00000255391.1,0,0,0,0,0,0,0
ENSG00000279701.1,0,1,0,0,0,0,0
ENSG00000278929.1,0,0,0,0,0,0,0
ENSG00000223015.1,0,0,0,0,0,0,0
ENSG00000283412.1,0,0,0,0,0,0,0
ENSG00000255183.1,0,2,0,0,0,0,0
ENSG00000279341.1,1,1,0,0,0,1,0
ENSG00000254650.1,0,0,0,0,0,0,0
ENSG00000255022.1,0,0,0,0,0,0,0
ENSG00000279793.1,0,0,0,0,0,0,0
ENSG00000285835.1,4,0,2,0,1,3,0
ENSG00000280307.1,0,0,0,0,0,0,0
ENSG00000254794.1,0,0,0,0,0,0,0
ENSG00000255516.1,0,0,0,0,0,0,0
ENSG00000255102.1,0,2,0,0,0,0,0
ENSG00000255241.1,0,0,0,0,0,0,0
ENSG00000206690.1,0,0,0,0,0,0,0
ENSG00000123892.12,846,1323,944,873,1466,1609,892
ENSG00000279733.1,0,0,0,0,0,0,0
ENSG00000266581.1,0,0,0,0,0,0,0
ENSG00000109861.16,4108,5226,3771,2463,13868,15193,4422
ENSG00000249489.1,0,0,0,1,2,0,1
ENSG00000288018.1,1,11,8,6,21,14,16
ENSG00000255082.1,0,0,0,1,1,3,0
ENSG00000168959.14,10,14,4,1,2,8,5
ENSG00000207113.1,1,1,1,0,0,1,0
ENSG00000077498.9,0,0,0,0,0,0,0
ENSG00000197692.5,2,3,0,0,0,0,0
ENSG00000279297.1,0,0,0,0,0,0,0
ENSG00000279603.1,1,0,0,0,0,0,0
ENSG00000086991.13,1110,1281,85,101,30,42,102
ENSG00000255295.1,0,0,0,0,0,0,0
ENSG00000279248.1,0,0,0,0,0,0,0
ENSG00000279697.1,0,0,0,0,0,0,0
ENSG00000255429.1,0,0,0,0,0,0,0
ENSG00000279045.1,0,0,0,0,0,0,0
ENSG00000279056.1,0,0,0,0,0,0,0
ENSG00000280201.1,0,0,0,0,0,0,0
ENSG00000134612.12,0,0,0,0,0,0,0
ENSG00000255385.1,0,0,0,0,0,0,0
ENSG00000279163.1,0,0,0,0,0,0,0
ENSG00000214414.9,0,0,0,0,0,0,0
ENSG00000255486.1,0,0,0,0,0,0,0
ENSG00000255540.1,0,0,0,0,0,0,0
ENSG00000234376.4,0,0,0,0,0,0,0
ENSG00000254971.1,0,0,0,0,0,0,0
ENSG00000255170.2,0,0,0,0,0,0,0
ENSG00000204456.4,0,0,0,0,0,0,0
ENSG00000254751.3,0,0,0,0,0,0,0
ENSG00000255162.1,0,0,0,0,0,0,0
ENSG00000255285.1,0,0,0,0,0,0,0
ENSG00000168930.13,0,0,0,0,0,0,0
ENSG00000250946.2,0,0,0,0,0,0,0
ENSG00000166013.11,0,0,0,0,0,0,0
ENSG00000204455.7,0,0,0,0,0,0,0
ENSG00000254558.1,0,0,0,0,0,0,0
ENSG00000189253.7,0,0,0,1,0,0,0
ENSG00000255235.1,0,0,0,0,0,0,0
ENSG00000254617.1,0,0,0,0,0,0,0
ENSG00000254785.1,0,0,0,0,0,0,0
ENSG00000255055.1,0,0,0,0,0,0,0
ENSG00000223417.8,0,0,0,0,0,0,0
ENSG00000233802.8,0,0,0,0,0,0,0
ENSG00000254818.1,0,0,0,0,0,0,0
ENSG00000278837.1,0,0,0,0,0,0,0
ENSG00000255360.1,0,0,0,0,0,0,0
ENSG00000254655.1,0,0,0,0,0,0,0
ENSG00000204450.8,0,0,0,0,0,0,0
ENSG00000255305.1,0,0,0,0,0,0,0
ENSG00000237706.4,0,0,0,0,0,0,0
ENSG00000225581.3,0,0,0,0,0,0,0
ENSG00000255184.1,0,0,0,0,0,0,0
ENSG00000204449.3,0,0,0,0,0,0,0
ENSG00000254803.1,0,0,0,0,0,0,0
ENSG00000254916.1,0,0,0,0,0,0,0
ENSG00000223709.6,0,0,0,0,0,0,0
ENSG00000255011.1,0,0,0,0,0,0,0
ENSG00000254888.2,0,0,0,0,0,0,0
ENSG00000255009.4,0,0,0,0,0,0,0
ENSG00000254436.1,0,0,0,0,0,0,0
ENSG00000286665.1,0,0,0,0,0,0,0
ENSG00000207299.1,0,0,0,0,0,0,0
ENSG00000279299.1,0,0,0,0,0,0,0
ENSG00000077616.11,29,42,40,32,10,10,70
ENSG00000280385.1,0,0,0,0,0,2,1
ENSG00000110172.12,1417,1770,1115,700,1043,963,1149
ENSG00000280367.1,7,8,12,6,16,17,17
ENSG00000261645.7,1,0,3,2,0,0,4
ENSG00000214391.3,69,73,40,26,52,77,51
ENSG00000266703.1,0,0,0,0,0,0,0
ENSG00000280430.1,0,0,0,0,0,0,0
ENSG00000221586.1,0,0,0,0,0,0,0
ENSG00000280085.1,0,0,1,0,0,0,0
ENSG00000279209.1,0,0,0,0,0,0,0
ENSG00000279438.1,0,0,0,0,0,0,0
ENSG00000254677.1,0,0,0,0,0,0,0
ENSG00000255070.1,0,0,0,0,0,0,0
ENSG00000255187.2,4,1,13,4,7,1,11
ENSG00000280124.1,0,0,0,0,0,0,0
ENSG00000278980.1,0,0,0,0,0,0,0
ENSG00000280093.1,0,0,0,0,0,0,0
ENSG00000255332.8,3,2,0,0,3,1,0
ENSG00000254961.1,1,0,0,0,0,0,0
ENSG00000278859.1,0,0,0,0,0,0,0
ENSG00000242248.2,0,0,0,0,0,0,0
ENSG00000235547.3,0,0,0,0,0,0,0
ENSG00000165323.15,3921,5812,4828,2949,3727,2293,3886
ENSG00000249255.1,0,0,0,0,0,0,0
ENSG00000254705.1,0,0,0,0,0,0,0
ENSG00000244244.2,0,0,0,0,0,0,0
ENSG00000255506.1,0,0,0,0,0,0,1
